年份,地点,情景,制冷剂,Unit_LCTR_pK
2045,杭州,ssp126,R410A,0.9865259356348035
2045,杭州,ssp126,R32,0.4769755374931555
2045,杭州,ssp126,R290,0.4281587056311428
2045,杭州,ssp245,R410A,0.9538109538987719
2045,杭州,ssp245,R32,0.4457860992152297
2045,杭州,ssp245,R290,0.394103926232282
2045,杭州,ssp585,R410A,0.989573879881852
2045,杭州,ssp585,R32,0.4796309997005089
2045,杭州,ssp585,R290,0.4311331187628318
2045,合肥,ssp126,R410A,1.532504019229076
2045,合肥,ssp126,R32,0.9962122290963227
2045,合肥,ssp126,R290,1.01341889412399
2045,合肥,ssp245,R410A,1.498610714887396
2045,合肥,ssp245,R32,0.9633522555370162
2045,合肥,ssp245,R290,0.9610755844312819
2045,合肥,ssp585,R410A,1.580920151852613
2045,合肥,ssp585,R32,1.041049420403631
2045,合肥,ssp585,R290,1.043149099025174
2045,福州,ssp126,R410A,0.8964256099932212
2045,福州,ssp126,R32,0.3904438071057366
2045,福州,ssp126,R290,0.3299060898250128
2045,福州,ssp245,R410A,0.8828826399575497
2045,福州,ssp245,R32,0.3771864362936704
2045,福州,ssp245,R290,0.3154160530928888
2045,福州,ssp585,R410A,0.9213906766319421
2045,福州,ssp585,R32,0.4133798013932121
2045,福州,ssp585,R290,0.3507520771876608
2045,南昌,ssp126,R410A,1.236572857495889
2045,南昌,ssp126,R32,0.7153304895716479
2045,南昌,ssp126,R290,0.6873793430396272
2045,南昌,ssp245,R410A,1.208497594482875
2045,南昌,ssp245,R32,0.6879486774442881
2045,南昌,ssp245,R290,0.6461660480775723
2045,南昌,ssp585,R410A,1.238744892485703
2045,南昌,ssp585,R32,0.7165368595584468
2045,南昌,ssp585,R290,0.6737672091699437
2045,郑州,ssp126,R410A,1.150554409488748
2045,郑州,ssp126,R32,0.6339900198437638
2045,郑州,ssp126,R290,0.6321573806849995
2045,郑州,ssp245,R410A,1.193908350739134
2045,郑州,ssp245,R32,0.6749866509443972
2045,郑州,ssp245,R290,0.6790807341925307
2045,郑州,ssp585,R410A,1.181046683485765
2045,郑州,ssp585,R32,0.6624716237671288
2045,郑州,ssp585,R290,0.6537538234206066
2045,武汉,ssp126,R410A,0.9547339877346973
2045,武汉,ssp126,R32,0.4478777568874954
2045,武汉,ssp126,R290,0.4161553717388979
2045,武汉,ssp245,R410A,0.941413387896205
2045,武汉,ssp245,R32,0.4351583299402966
2045,武汉,ssp245,R290,0.397579940791696
2045,武汉,ssp585,R410A,1.027198127762068
2045,武汉,ssp585,R32,0.5165074517682108
2045,武汉,ssp585,R290,0.4833833955875119
2045,长沙,ssp126,R410A,1.16130887871621
2045,长沙,ssp126,R32,0.6437830441656471
2045,长沙,ssp126,R290,0.612955708134694
2045,长沙,ssp245,R410A,1.144477487735305
2045,长沙,ssp245,R32,0.6275495756897471
2045,长沙,ssp245,R290,0.5904000669822672
2045,长沙,ssp585,R410A,1.142369186548055
2045,长沙,ssp585,R32,0.6252468455853294
2045,长沙,ssp585,R290,0.5821720991100382
2045,重庆,ssp126,R410A,0.9060609941148878
2045,重庆,ssp126,R32,0.4018483425509639
2045,重庆,ssp126,R290,0.3850970979681603
2045,重庆,ssp245,R410A,1.043830027431425
2045,重庆,ssp245,R32,0.5328620606818475
2045,重庆,ssp245,R290,0.529961229240113
2045,重庆,ssp585,R410A,1.100467402862354
2045,重庆,ssp585,R32,0.5864338335817082
2045,重庆,ssp585,R290,0.5833672678618644
2045,成都,ssp126,R410A,0.6482175366869992
2045,成都,ssp126,R32,0.1570856829489109
2045,成都,ssp126,R290,0.1058934116070205
2045,成都,ssp245,R410A,0.6464349549374233
2045,成都,ssp245,R32,0.1553760455654722
2045,成都,ssp245,R290,0.104527946560628
2045,成都,ssp585,R410A,0.6437435511022286
2045,成都,ssp585,R32,0.1527784421266107
2045,成都,ssp585,R290,0.1019713405965538
2045,广州,ssp126,R410A,1.07042144020013
2045,广州,ssp126,R32,0.5549546163540944
2045,广州,ssp126,R290,0.4993159821502614
2045,广州,ssp245,R410A,1.066173253301807
2045,广州,ssp245,R32,0.5506294426188032
2045,广州,ssp245,R290,0.4875566473453771
2045,广州,ssp585,R410A,1.107072883394262
2045,广州,ssp585,R32,0.5891917818890087
2045,广州,ssp585,R290,0.5271762865612403
2045,南宁,ssp126,R410A,1.113927388920573
2045,南宁,ssp126,R32,0.5973770269632782
2045,南宁,ssp126,R290,0.5575252534441862
2045,南宁,ssp245,R410A,1.141567187573361
2045,南宁,ssp245,R32,0.6234347764562559
2045,南宁,ssp245,R290,0.5787545128419374
2045,南宁,ssp585,R410A,1.196040587201895
2045,南宁,ssp585,R32,0.6747972960157141
2045,南宁,ssp585,R290,0.6319230799284486
2045,海口,ssp126,R410A,0.8487095038356238
2045,海口,ssp126,R32,0.3441245508554754
2045,海口,ssp126,R290,0.286693656508519
2045,海口,ssp245,R410A,0.8762943524510275
2045,海口,ssp245,R32,0.3700930545649888
2045,海口,ssp245,R290,0.3132966817634074
2045,海口,ssp585,R410A,0.9385992580235545
2045,海口,ssp585,R32,0.4283392699396428
2045,海口,ssp585,R290,0.3709327558222608
2045,贵阳,ssp126,R410A,0.7654718000018116
2045,贵阳,ssp126,R32,0.2679732000055071
2045,贵阳,ssp126,R290,0.2159768420860433
2045,贵阳,ssp245,R410A,0.8310837560616117
2045,贵阳,ssp245,R32,0.3301731297260705
2045,贵阳,ssp245,R290,0.2801704276252386
2045,贵阳,ssp585,R410A,0.822115312085559
2045,贵阳,ssp585,R32,0.3215390285070131
2045,贵阳,ssp585,R290,0.2710329635905591
2045,昆明,ssp126,R410A,0.6153179690040668
2045,昆明,ssp126,R32,0.1257830880808164
2045,昆明,ssp126,R290,0.07330487008966956
2045,昆明,ssp245,R410A,0.6163681353967463
2045,昆明,ssp245,R32,0.1267714754005293
2045,昆明,ssp245,R290,0.07421428720169197
2045,昆明,ssp585,R410A,0.6165015119401169
2045,昆明,ssp585,R32,0.1268866234528558
2045,昆明,ssp585,R290,0.07432812347114721
2045,西安,ssp126,R410A,0.9713171193125664
2045,西安,ssp126,R32,0.4636690697447302
2045,西安,ssp126,R290,0.4314359528859629
2045,西安,ssp245,R410A,0.9838720453764327
2045,西安,ssp245,R32,0.4753378139320849
2045,西安,ssp245,R290,0.4382735055641853
2045,西安,ssp585,R410A,0.990929608511782
2045,西安,ssp585,R32,0.4820080288748294
2045,西安,ssp585,R290,0.4469687129151347
2045,兰州,ssp126,R410A,0.632580042567777
2045,兰州,ssp126,R32,0.1420016524594449
2045,兰州,ssp126,R290,0.08882380037366588
2045,兰州,ssp245,R410A,0.6399438431939509
2045,兰州,ssp245,R32,0.1488762283122474
2045,兰州,ssp245,R290,0.0952944797377493
2045,兰州,ssp585,R410A,0.6394887363870925
2045,兰州,ssp585,R32,0.1483912890910636
2045,兰州,ssp585,R290,0.09469199986193946
2045,西宁,ssp126,R410A,0.610593785535428
2045,西宁,ssp126,R32,0.1213691978397924
2045,西宁,ssp126,R290,0.06911027370223015
2045,西宁,ssp245,R410A,0.6106110217064878
2045,西宁,ssp245,R32,0.1213849035319836
2045,西宁,ssp245,R290,0.06912342809646854
2045,西宁,ssp585,R410A,0.6106716294639443
2045,西宁,ssp585,R32,0.1214420068196514
2045,西宁,ssp585,R290,0.06917897945263798
2045,银川,ssp126,R410A,0.9266492830550215
2045,银川,ssp126,R32,0.4201924675073052
2045,银川,ssp126,R290,0.3766931724101097
2045,银川,ssp245,R410A,0.9067594493778879
2045,银川,ssp245,R32,0.4015578231062738
2045,银川,ssp245,R290,0.3524934039431153
2045,银川,ssp585,R410A,1.02247623808194
2045,银川,ssp585,R32,0.511096419036017
2045,银川,ssp585,R290,0.463668842774228
2045,乌鲁木齐,ssp126,R410A,0.8299236365211844
2045,乌鲁木齐,ssp126,R32,0.3286387377973747
2045,乌鲁木齐,ssp126,R290,0.2763320351682922
2045,乌鲁木齐,ssp245,R410A,0.8708632626459387
2045,乌鲁木齐,ssp245,R32,0.3673085283555138
2045,乌鲁木齐,ssp245,R290,0.3168740406262367
2045,乌鲁木齐,ssp585,R410A,0.9347983713635225
2045,乌鲁木齐,ssp585,R32,0.4284436083924285
2045,乌鲁木齐,ssp585,R290,0.3817872227098638
2045,拉萨,ssp126,R410A,0.61042329432704
2045,拉萨,ssp126,R32,0.12121009634192
2045,拉萨,ssp126,R290,0.06896319754469601
2045,拉萨,ssp245,R410A,0.61042329432704
2045,拉萨,ssp245,R32,0.12121009634192
2045,拉萨,ssp245,R290,0.06896319754469601
2045,拉萨,ssp585,R410A,0.61042329432704
2045,拉萨,ssp585,R32,0.12121009634192
2045,拉萨,ssp585,R290,0.06896319754469601
2046,沈阳,ssp126,R410A,0.7905303060039806
2046,沈阳,ssp126,R32,0.2849619427085914
2046,沈阳,ssp126,R290,0.23768771798111
2046,沈阳,ssp245,R410A,0.828891633654582
2046,沈阳,ssp245,R32,0.3216217413509413
2046,沈阳,ssp245,R290,0.2729751139565455
2046,沈阳,ssp585,R410A,0.8817026666210472
2046,沈阳,ssp585,R32,0.3715223466001888
2046,沈阳,ssp585,R290,0.3256719133296746
2046,长春,ssp126,R410A,0.7556423276989567
2046,长春,ssp126,R32,0.2523127780346816
2046,长春,ssp126,R290,0.2048982406303299
2046,长春,ssp245,R410A,0.7718793539050751
2046,长春,ssp245,R32,0.2676963961822685
2046,长春,ssp245,R290,0.222389625512468
2046,长春,ssp585,R410A,0.8457006876418341
2046,长春,ssp585,R32,0.3376504492660264
2046,长春,ssp585,R290,0.2956196032622043
2046,哈尔滨,ssp126,R410A,0.8360849243374778
2046,哈尔滨,ssp126,R32,0.3281577208677368
2046,哈尔滨,ssp126,R290,0.2776678300258788
2046,哈尔滨,ssp245,R410A,0.8562128834118241
2046,哈尔滨,ssp245,R32,0.3471025356895034
2046,哈尔滨,ssp245,R290,0.2993533687273086
2046,哈尔滨,ssp585,R410A,0.9149239647208248
2046,哈尔滨,ssp585,R32,0.4030278861368671
2046,哈尔滨,ssp585,R290,0.3595210019634129
2046,北京,ssp126,R410A,0.8016017417374859
2046,北京,ssp126,R32,0.2960803806228307
2046,北京,ssp126,R290,0.2558731407559447
2046,北京,ssp245,R410A,0.8857019517712384
2046,北京,ssp245,R32,0.3757993902434926
2046,北京,ssp245,R290,0.3396315793543777
2046,北京,ssp585,R410A,0.8973570140645105
2046,北京,ssp585,R32,0.3870517321301012
2046,北京,ssp585,R290,0.3491704309046494
2046,天津,ssp126,R410A,1.141140267002842
2046,天津,ssp126,R32,0.6178792108718222
2046,天津,ssp126,R290,0.6076675792433409
2046,天津,ssp245,R410A,1.142530936627152
2046,天津,ssp245,R32,0.6189752381334327
2046,天津,ssp245,R290,0.6068183985650053
2046,天津,ssp585,R410A,1.173426414346247
2046,天津,ssp585,R32,0.6484833589796216
2046,天津,ssp585,R290,0.6295695127569502
2046,石家庄,ssp126,R410A,1.285721857668214
2046,石家庄,ssp126,R32,0.755260854727067
2046,石家庄,ssp126,R290,0.7673045975151315
2046,石家庄,ssp245,R410A,1.295292991034123
2046,石家庄,ssp245,R32,0.7649051627313277
2046,石家庄,ssp245,R290,0.7687315461853818
2046,石家庄,ssp585,R410A,1.318878432191332
2046,石家庄,ssp585,R32,0.7870013221378725
2046,石家庄,ssp585,R290,0.7868853298682762
2046,太原,ssp126,R410A,1.006127006350077
2046,太原,ssp126,R32,0.4900969777673714
2046,太原,ssp126,R290,0.4521039575382452
2046,太原,ssp245,R410A,1.012166678066089
2046,太原,ssp245,R32,0.4956863997137089
2046,太原,ssp245,R290,0.4561104782311464
2046,太原,ssp585,R410A,1.026130291103537
2046,太原,ssp585,R32,0.508748236633398
2046,太原,ssp585,R290,0.467708334840839
2046,呼和浩特,ssp126,R410A,0.8148640243589146
2046,呼和浩特,ssp126,R32,0.3074869441654171
2046,呼和浩特,ssp126,R290,0.2528252558170069
2046,呼和浩特,ssp245,R410A,0.8487775056487835
2046,呼和浩特,ssp245,R32,0.3395924184311698
2046,呼和浩特,ssp245,R290,0.2840428758374929
2046,呼和浩特,ssp585,R410A,0.893269084392455
2046,呼和浩特,ssp585,R32,0.3817270132094876
2046,呼和浩特,ssp585,R290,0.3269677434926452
2046,济南,ssp126,R410A,1.170900075993091
2046,济南,ssp126,R32,0.6462051468944021
2046,济南,ssp126,R290,0.6383985167286369
2046,济南,ssp245,R410A,1.166616421562793
2046,济南,ssp245,R32,0.642189582271089
2046,济南,ssp245,R290,0.6333739497702865
2046,济南,ssp585,R410A,1.158469502440903
2046,济南,ssp585,R32,0.634680341833757
2046,济南,ssp585,R290,0.6190810249070947
2046,上海,ssp126,R410A,0.7826258453757338
2046,上海,ssp126,R32,0.275192911504587
2046,上海,ssp126,R290,0.2093793082672481
2046,上海,ssp245,R410A,0.7720720549677144
2046,上海,ssp245,R32,0.2651223471037943
2046,上海,ssp245,R290,0.1986065347794809
2046,上海,ssp585,R410A,0.8391072187518501
2046,上海,ssp585,R32,0.3276403917116542
2046,上海,ssp585,R290,0.2575807368719926
2046,南京,ssp126,R410A,1.198871294045726
2046,南京,ssp126,R32,0.6726517487330919
2046,南京,ssp126,R290,0.6568517413668371
2046,南京,ssp245,R410A,1.130112715553557
2046,南京,ssp245,R32,0.6070655725871676
2046,南京,ssp245,R290,0.5689797348808572
2046,南京,ssp585,R410A,1.200347121326242
2046,南京,ssp585,R32,0.6737527187374602
2046,南京,ssp585,R290,0.6475791874428025
2046,杭州,ssp126,R410A,1.014182625319141
2046,杭州,ssp126,R32,0.4970989885506505
2046,杭州,ssp126,R290,0.4530877294697411
2046,杭州,ssp245,R410A,0.9557909120135161
2046,杭州,ssp245,R32,0.4412801672363066
2046,杭州,ssp245,R290,0.3892164424957774
2046,杭州,ssp585,R410A,0.9984728790395603
2046,杭州,ssp585,R32,0.4817703963755261
2046,杭州,ssp585,R290,0.4335903076973773
2046,合肥,ssp126,R410A,1.558263155321645
2046,合肥,ssp126,R32,1.014505894342198
2046,合肥,ssp126,R290,1.04662859508186
2046,合肥,ssp245,R410A,1.475102416164764
2046,合肥,ssp245,R32,0.9348799614124252
2046,合肥,ssp245,R290,0.9301628284013046
2046,合肥,ssp585,R410A,1.597104505902576
2046,合肥,ssp585,R32,1.050585326689856
2046,合肥,ssp585,R290,1.058343343368744
2046,福州,ssp126,R410A,0.9115394135108531
2046,福州,ssp126,R32,0.3984538370112539
2046,福州,ssp126,R290,0.3379284447851907
2046,福州,ssp245,R410A,0.8858657974870099
2046,福州,ssp245,R32,0.3737285497095247
2046,福州,ssp245,R290,0.3120071763231647
2046,福州,ssp585,R410A,0.9223604832932336
2046,福州,ssp585,R32,0.4079947768880945
2046,福州,ssp585,R290,0.3455936186337208
2046,南昌,ssp126,R410A,1.260655166679575
2046,南昌,ssp126,R32,0.7322024652555051
2046,南昌,ssp126,R290,0.7063907593169809
2046,南昌,ssp245,R410A,1.196579664470756
2046,南昌,ssp245,R32,0.6702202307388139
2046,南昌,ssp245,R290,0.6261892172732867
2046,南昌,ssp585,R410A,1.236727671707942
2046,南昌,ssp585,R32,0.7083520647434735
2046,南昌,ssp585,R290,0.6654199106641837
2046,郑州,ssp126,R410A,1.15291146664615
2046,郑州,ssp126,R32,0.6299053245648194
2046,郑州,ssp126,R290,0.6301900679571539
2046,郑州,ssp245,R410A,1.170259580575095
2046,郑州,ssp245,R32,0.6461077379684549
2046,郑州,ssp245,R290,0.6484826730167732
2046,郑州,ssp585,R410A,1.189066172835163
2046,郑州,ssp585,R32,0.6638665450051273
2046,郑州,ssp585,R290,0.6597444725717755
2046,武汉,ssp126,R410A,0.9718668570375494
2046,武汉,ssp126,R32,0.4580181050277005
2046,武汉,ssp126,R290,0.429824377319267
2046,武汉,ssp245,R410A,0.9343864901954599
2046,武汉,ssp245,R32,0.4220190728878032
2046,武汉,ssp245,R290,0.3828876008521648
2046,武汉,ssp585,R410A,1.032902399425662
2046,武汉,ssp585,R32,0.515701532243809
2046,武汉,ssp585,R290,0.4845494551335486
2046,长沙,ssp126,R410A,1.184268764701629
2046,长沙,ssp126,R32,0.6594771548562018
2046,长沙,ssp126,R290,0.6309403569439541
2046,长沙,ssp245,R410A,1.129023122480249
2046,长沙,ssp245,R32,0.6064005937085913
2046,长沙,ssp245,R290,0.5667480138630225
2046,长沙,ssp585,R410A,1.138760822003606
2046,长沙,ssp585,R32,0.6156463772388855
2046,长沙,ssp585,R290,0.5719911237670628
2046,重庆,ssp126,R410A,0.9201949006663244
2046,重庆,ssp126,R32,0.4089070873979662
2046,重庆,ssp126,R290,0.394612779523645
2046,重庆,ssp245,R410A,1.026520356988734
2046,重庆,ssp245,R32,0.5100778583948699
2046,重庆,ssp245,R290,0.5006305451138505
2046,重庆,ssp585,R410A,1.077424406321921
2046,重庆,ssp585,R32,0.5582836220890038
2046,重庆,ssp585,R290,0.5499566451732727
2046,成都,ssp126,R410A,0.6573686368733972
2046,成都,ssp126,R32,0.1593405563468221
2046,成都,ssp126,R290,0.1086473155609679
2046,成都,ssp245,R410A,0.6507549794878402
2046,成都,ssp245,R32,0.1530311172549764
2046,成都,ssp245,R290,0.1015017149593475
2046,成都,ssp585,R410A,0.6492873266762353
2046,成都,ssp585,R32,0.1516100946096068
2046,成都,ssp585,R290,0.1002580028507855
2046,广州,ssp126,R410A,1.073276768531896
2046,广州,ssp126,R32,0.5513575096561067
2046,广州,ssp126,R290,0.4947172460412055
2046,广州,ssp245,R410A,1.047276222885516
2046,广州,ssp245,R32,0.5263647000161423
2046,广州,ssp245,R290,0.4633248817139294
2046,广州,ssp585,R410A,1.105129601145192
2046,广州,ssp585,R32,0.5811117131297006
2046,广州,ssp585,R290,0.5189757840463404
2046,南宁,ssp126,R410A,1.120568230735744
2046,南宁,ssp126,R32,0.5976119668413077
2046,南宁,ssp126,R290,0.5586258247831192
2046,南宁,ssp245,R410A,1.110165022596346
2046,南宁,ssp245,R32,0.5873283004246752
2046,南宁,ssp245,R290,0.5394322365689294
2046,南宁,ssp585,R410A,1.179152571732209
2046,南宁,ssp585,R32,0.6523520141513091
2046,南宁,ssp585,R290,0.6053175426034919
2046,海口,ssp126,R410A,0.853347194326615
2046,海口,ssp126,R32,0.3421774390372329
2046,海口,ssp126,R290,0.2849659918423593
2046,海口,ssp245,R410A,0.8630878215252288
2046,海口,ssp245,R32,0.351309765744124
2046,海口,ssp245,R290,0.2939695286813567
2046,海口,ssp585,R410A,0.9397263483345845
2046,海口,ssp585,R32,0.4231331733799553
2046,海口,ssp585,R290,0.3656915663575911
2046,贵阳,ssp126,R410A,0.7755896001204419
2046,贵阳,ssp126,R32,0.2712236765238208
2046,贵阳,ssp126,R290,0.2200155727824641
2046,贵阳,ssp245,R410A,0.8240593331231452
2046,贵阳,ssp245,R32,0.3170435797835172
2046,贵阳,ssp245,R290,0.2659416479996602
2046,贵阳,ssp585,R410A,0.8121064653619492
2046,贵阳,ssp585,R32,0.3055603108625637
2046,贵阳,ssp585,R290,0.2528870293068365
2046,昆明,ssp126,R410A,0.6227500720157706
2046,昆明,ssp126,R32,0.1263948805930139
2046,昆明,ssp126,R290,0.07368465819363808
2046,昆明,ssp245,R410A,0.6232181425055479
2046,昆明,ssp245,R32,0.1268329235896231
2046,昆明,ssp245,R290,0.07404910413978984
2046,昆明,ssp585,R410A,0.6234020039547749
2046,昆明,ssp585,R32,0.1269933895527265
2046,昆明,ssp585,R290,0.07419613162797253
2046,西安,ssp126,R410A,0.9867538954398185
2046,西安,ssp126,R32,0.4720936018270935
2046,西安,ssp126,R290,0.4441216581659045
2046,西安,ssp245,R410A,0.9728974708779657
2046,西安,ssp245,R32,0.4585646514721187
2046,西安,ssp245,R290,0.4210060114326482
2046,西安,ssp585,R410A,0.9986094111261042
2046,西安,ssp585,R32,0.483029966373415
2046,西安,ssp585,R290,0.4468077676715738
2046,兰州,ssp126,R410A,0.6395344408095109
2046,兰州,ssp126,R32,0.1421679746471144
2046,兰州,ssp126,R290,0.08878118339468254
2046,兰州,ssp245,R410A,0.6461875587272465
2046,兰州,ssp245,R32,0.1483732139974945
2046,兰州,ssp245,R290,0.094654972033576
2046,兰州,ssp585,R410A,0.6452904121538537
2046,兰州,ssp585,R32,0.1474788583722689
2046,兰州,ssp585,R290,0.09360864874534257
2046,西宁,ssp126,R410A,0.6178364912338141
2046,西宁,ssp126,R32,0.1217983758431463
2046,西宁,ssp126,R290,0.06929889057898389
2046,西宁,ssp245,R410A,0.6178550559169381
2046,西宁,ssp245,R32,0.1218153802416895
2046,西宁,ssp245,R290,0.06931394674436263
2046,西宁,ssp585,R410A,0.6179134972612502
2046,西宁,ssp585,R32,0.1218704351082202
2046,西宁,ssp585,R290,0.06936648979485384
2046,银川,ssp126,R410A,0.9129383200545309
2046,银川,ssp126,R32,0.4008383987917544
2046,银川,ssp126,R290,0.3562556027488527
2046,银川,ssp245,R410A,0.8982692666551562
2046,银川,ssp245,R32,0.3871847917940447
2046,银川,ssp245,R290,0.3371471204539942
2046,银川,ssp585,R410A,1.003946999855827
2046,银川,ssp585,R32,0.4871305733959616
2046,银川,ssp585,R290,0.4385547804012691
2046,乌鲁木齐,ssp126,R410A,0.8286880348431718
2046,乌鲁木齐,ssp126,R32,0.3212047018720504
2046,乌鲁木齐,ssp126,R290,0.2685658588929255
2046,乌鲁木齐,ssp245,R410A,0.8735937441018163
2046,乌鲁木齐,ssp245,R32,0.3635204363816796
2046,乌鲁木齐,ssp245,R290,0.3126177736192091
2046,乌鲁木齐,ssp585,R410A,0.9344572977495098
2046,乌鲁木齐,ssp585,R32,0.4217100274311978
2046,乌鲁木齐,ssp585,R290,0.3748793806063121
2046,拉萨,ssp126,R410A,0.61766699937384
2046,拉萨,ssp126,R32,0.12164015021712
2046,拉萨,ssp126,R290,0.06915263701303799
2046,拉萨,ssp245,R410A,0.61766699937384
2046,拉萨,ssp245,R32,0.12164015021712
2046,拉萨,ssp245,R290,0.06915263701303799
2046,拉萨,ssp585,R410A,0.61766699937384
2046,拉萨,ssp585,R32,0.12164015021712
2046,拉萨,ssp585,R290,0.06915263701303799
2047,沈阳,ssp126,R410A,0.7946399576487375
2047,沈阳,ssp126,R32,0.2824110680782613
2047,沈阳,ssp126,R290,0.2348192906219537
2047,沈阳,ssp245,R410A,0.8344282978471388
2047,沈阳,ssp245,R32,0.3204507359263705
2047,沈阳,ssp245,R290,0.2697909616735139
2047,沈阳,ssp585,R410A,0.8930898647886738
2047,沈阳,ssp585,R32,0.3758448964042864
2047,沈阳,ssp585,R290,0.3308833120624626
2047,长春,ssp126,R410A,0.7601421957599068
2047,长春,ssp126,R32,0.2501121379918413
2047,长春,ssp126,R290,0.2026543064057798
2047,长春,ssp245,R410A,0.7767781713257055
2047,长春,ssp245,R32,0.2658899622068572
2047,长春,ssp245,R290,0.2192689965221229
2047,长春,ssp585,R410A,0.845032107754836
2047,长春,ssp585,R32,0.3305926937279412
2047,长春,ssp585,R290,0.2877761275992525
2047,哈尔滨,ssp126,R410A,0.8411281116089364
2047,哈尔滨,ssp126,R32,0.3265203987632948
2047,哈尔滨,ssp126,R290,0.2763691906037971
2047,哈尔滨,ssp245,R410A,0.8588888687305428
2047,哈尔滨,ssp245,R32,0.3432239605262043
2047,哈尔滨,ssp245,R290,0.2940617960393695
2047,哈尔滨,ssp585,R410A,0.9073747524010843
2047,哈尔滨,ssp585,R32,0.3894770583636366
2047,哈尔滨,ssp585,R290,0.344248430443226
2047,北京,ssp126,R410A,0.8054271640784813
2047,北京,ssp126,R32,0.2932363809135052
2047,北京,ssp126,R290,0.2528803035233717
2047,北京,ssp245,R410A,0.8913287066742261
2047,北京,ssp245,R32,0.3747184273916243
2047,北京,ssp245,R290,0.3367437014873037
2047,北京,ssp585,R410A,0.9136514189588826
2047,北京,ssp585,R32,0.3962327589556085
2047,北京,ssp585,R290,0.3602562955963604
2047,天津,ssp126,R410A,1.141145839333116
2047,天津,ssp126,R32,0.6115572810308664
2047,天津,ssp126,R290,0.601232349039133
2047,天津,ssp245,R410A,1.144297798427836
2047,天津,ssp245,R32,0.6142763747871522
2047,天津,ssp245,R290,0.5999220437775684
2047,天津,ssp585,R410A,1.20093875132459
2047,天津,ssp585,R32,0.6683772149721336
2047,天津,ssp585,R290,0.6527677514500743
2047,石家庄,ssp126,R410A,1.286983344451727
2047,石家庄,ssp126,R32,0.750228090082056
2047,石家庄,ssp126,R290,0.7605452354470134
2047,石家庄,ssp245,R410A,1.292741772760337
2047,石家庄,ssp245,R32,0.7559837291283293
2047,石家庄,ssp245,R290,0.7575466419931389
2047,石家庄,ssp585,R410A,1.332971288756043
2047,石家庄,ssp585,R32,0.7940933335011156
2047,石家庄,ssp585,R290,0.7948563888033104
2047,太原,ssp126,R410A,1.003386045173235
2047,太原,ssp126,R32,0.4810646643517022
2047,太原,ssp126,R290,0.4395362655104435
2047,太原,ssp245,R410A,1.01330899183003
2047,太原,ssp245,R32,0.4903603008081396
2047,太原,ssp245,R290,0.4507520859902929
2047,太原,ssp585,R410A,1.033389105210978
2047,太原,ssp585,R32,0.509153780440429
2047,太原,ssp585,R290,0.4681385567618991
2047,呼和浩特,ssp126,R410A,0.8217049628855807
2047,呼和浩特,ssp126,R32,0.307529313984834
2047,呼和浩特,ssp126,R290,0.2518167454615117
2047,呼和浩特,ssp245,R410A,0.8521221346342821
2047,呼和浩特,ssp245,R32,0.3362154236116857
2047,呼和浩特,ssp245,R290,0.2805459312183384
2047,呼和浩特,ssp585,R410A,0.90544871491751
2047,呼和浩特,ssp585,R32,0.3868833517001962
2047,呼和浩特,ssp585,R290,0.3319662092087374
2047,济南,ssp126,R410A,1.171513013481736
2047,济南,ssp126,R32,0.64050194681516
2047,济南,ssp126,R290,0.632283506821168
2047,济南,ssp245,R410A,1.16533036938305
2047,济南,ssp245,R32,0.6345211069138676
2047,济南,ssp245,R290,0.6237830343980457
2047,济南,ssp585,R410A,1.166491829430012
2047,济南,ssp585,R32,0.6358852004832022
2047,济南,ssp585,R290,0.6198621859431939
2047,上海,ssp126,R410A,0.7919260571366872
2047,上海,ssp126,R32,0.277539013248178
2047,上海,ssp126,R290,0.211942267430584
2047,上海,ssp245,R410A,0.778088913984072
2047,上海,ssp245,R32,0.2642459372892244
2047,上海,ssp245,R290,0.1979558071156051
2047,上海,ssp585,R410A,0.8543425971764691
2047,上海,ssp585,R32,0.3355531827801227
2047,上海,ssp585,R290,0.2660474683723997
2047,南京,ssp126,R410A,1.202671603461236
2047,南京,ssp126,R32,0.6700347226862884
2047,南京,ssp126,R290,0.6549386387638302
2047,南京,ssp245,R410A,1.125557988345527
2047,南京,ssp245,R32,0.5964282602402422
2047,南京,ssp245,R290,0.5617952188734996
2047,南京,ssp585,R410A,1.252945260987739
2047,南京,ssp585,R32,0.7176184845522449
2047,南京,ssp585,R290,0.7024501449189704
2047,杭州,ssp126,R410A,1.01970497114649
2047,杭州,ssp126,R32,0.4960024043484113
2047,杭州,ssp126,R290,0.4516367777438672
2047,杭州,ssp245,R410A,0.9573665086100677
2047,杭州,ssp245,R32,0.4364984928860063
2047,杭州,ssp245,R290,0.385472733997908
2047,杭州,ssp585,R410A,1.03285142383918
2047,杭州,ssp585,R32,0.5083186267461022
2047,杭州,ssp585,R290,0.4659646784864668
2047,合肥,ssp126,R410A,1.55229138968658
2047,合肥,ssp126,R32,1.002588158742688
2047,合肥,ssp126,R290,1.033915231901423
2047,合肥,ssp245,R410A,1.461891477117385
2047,合肥,ssp245,R32,0.9159805646899464
2047,合肥,ssp245,R290,0.9135173911690325
2047,合肥,ssp585,R410A,1.6731569938067
2047,合肥,ssp585,R32,1.117071722710832
2047,合肥,ssp585,R290,1.143636815725936
2047,福州,ssp126,R410A,0.9144432953954648
2047,福州,ssp126,R32,0.3947654040664949
